GSM807842	GSM807843	GSM807844	GSM807845	GSM807846	GSM807847	GSM807848	GSM807849	GSM807850	GSM807851	GSM807852	GSM807853	GSM807854	GSM807855	GSM807856	GSM807857	GSM807858	GSM807859	GSM807860	GSM807861	GSM807862	GSM807863	GSM807864	GSM807865	GSM807866	GSM807867	GSM807868	GSM807869	GSM807870	GSM807871	GSM807872	GSM807873	GSM807874	GSM807875	GSM807876	GSM807877	GSM807878	GSM807879	GSM807880	GSM807881	GSM807882	GSM807883	GSM807884	GSM807885	GSM807886	GSM807887	GSM807888	GSM807889	GSM807890	GSM807891	GSM807892	GSM807893	GSM807894	GSM807895	GSM807896	GSM807897	GSM807898	GSM807899	GSM807900	GSM807901	GSM807902	GSM807903	GSM807904	GSM807905	GSM807906	GSM807907	GSM807908	GSM807909	GSM807910	GSM807911	GSM807912	GSM807913	GSM807914	GSM807915	GSM807916	GSM807917	GSM807918	GSM807919	GSM807920	GSM807921	GSM807922	GSM807923	GSM807924	GSM807925	GSM807926	GSM807927	GSM807928	GSM807929	GSM807930	GSM807931	GSM807932	GSM807933	GSM807934
653808	5.116166911	4.78579901	5.1866201	5.034841405	4.599574432	4.821876872	4.697388217	4.841169111	4.884631387	4.872568322	4.915666953	4.870436599	4.812248758	4.532611934	4.86380381	5.094134988	4.661065081	5.310824462	4.834010385	4.635282508	4.814110256	4.578011232	4.936009682	4.832901192	4.957766606	4.831386177	4.886071069	4.86746985	4.688311858	4.648856586	5.084993001	4.485614814	4.931112948	5.043984393	5.052275343	4.726896648	4.962099805	5.585200894	4.795656973	5.092482671	4.753317448	4.810616492	5.017426256	5.101244646	5.654532755	6.0195818	5.310684872	5.355862353	5.418672704	5.565822597	5.488617387	5.239217503	5.396299865	5.278593487	5.482785702	4.994543083	5.588150173	5.59976987	5.262172343	5.444485343	5.494101545	5.619553776	5.644559375	5.852710297	5.452811202	5.264841183	5.247963621	5.013325328	5.548870885	5.549118697	5.431073246	5.562119549	5.326626595	5.379491893	5.646938387	5.382492625	5.186086725	5.386083191	5.401924073	5.452338755	5.47216454	5.503023199	5.830513795	5.591344641	5.543222018	5.558366794	5.342076271	5.230992565	5.370380708	5.279712266	5.337766725	5.687095945	5.447996447
6539	5.923465037	5.868287421	5.900104716	5.818720256	5.922453562	6.144610974	5.57553004	6.030272091	5.847202516	5.737130448	6.24337007	5.482563354	6.101999493	5.92716316	6.166184541	5.909653925	6.163355617	5.869377044	6.120120004	5.798362577	5.951044624	6.684302734	6.109594568	5.771125134	5.97826058	6.202265677	5.933545668	6.634035679	5.626974879	6.22910589	5.611528533	6.197194866	5.91184068	5.656807875	6.976127823	5.999436004	6.067692442	5.911271272	6.123933934	6.216656597	7.774922519	5.548051849	5.692679721	5.880284922	5.820366828	5.802318604	5.686114235	5.52229038	5.692223252	5.78482364	5.830069576	5.904769488	5.636923574	6.047330331	5.565390302	5.568705815	6.000967278	5.822658559	5.70075223	5.740261802	5.855829687	6.45695825	5.647850647	6.648848884	6.430229182	6.493060407	5.862426868	5.934637884	5.949540505	7.819950071	5.614561	5.739664756	5.682901205	5.527623508	6.251963259	5.766756385	5.646990686	5.596104741	5.49005321	6.395059802	5.952031031	6.214052932	5.693719282	6.379640718	6.012505596	6.165827872	6.336319957	6.972157392	5.993521325	5.852833331	5.836286089	5.94439599	5.652512179
654	5.66742877	4.716444683	4.625237677	4.515357781	4.89318966	5.007329885	4.848957118	5.016712972	4.906443949	4.598595924	4.846491718	4.691379478	4.969019924	4.673383987	5.066174115	5.176706822	4.589465387	4.74971319	4.610720589	4.950008448	4.693486473	4.59794742	4.621983853	4.804616256	4.973356539	4.774718637	4.484707012	5.544474424	4.891313994	4.950315057	4.968533388	4.647101588	4.760209641	5.054832161	5.200857148	4.801952602	4.851701745	5.07243811	4.69855024	5.007677109	4.743899415	4.930639638	4.82016264	4.70456619	5.11155804	5.210187944	4.902373733	6.883263222	6.490827055	8.101615928	6.24641747	7.41255524	7.078233359	6.948638325	7.01107356	6.394621232	6.742036508	6.522265154	6.225731154	6.397673528	6.547910498	6.875463553	6.846922741	6.885644579	6.838361242	6.845841574	6.646386604	6.765596277	7.392775264	6.354244383	7.253124444	6.028090863	7.017072109	6.797379655	6.644097171	7.202985046	7.504842951	6.42336134	7.152460475	6.582971699	6.261420481	6.993604472	7.143848641	6.672768129	6.729947605	6.976633256	6.977597103	7.015232015	6.80188885	6.8285082	6.994330962	7.027353494	6.962214204
6540	8.854043476	8.780619763	9.288769698	8.283989541	9.41080111	9.106525314	7.775694662	8.856653608	7.619518445	8.673916737	8.169065174	8.872719842	8.859772992	7.756295122	8.237770089	9.124040234	8.382813809	7.935265988	8.649301607	8.006872478	8.144300795	8.334831425	8.420711595	8.709762217	8.521735383	8.433085101	8.883284634	8.512357233	8.925376159	8.811703805	8.687724422	7.840352403	8.843769931	9.235091959	8.711458895	8.875632603	8.460038761	8.900398494	8.376198371	9.053110985	8.557392363	8.431249493	8.726000156	8.713658037	9.214077591	8.042691511	9.502800331	6.840693699	7.170627528	7.460499439	7.42852311	7.154260518	7.185191791	6.979717785	6.700070169	6.967830621	7.861301889	7.103130187	8.016107632	7.109272234	7.316645369	8.341462724	7.319949654	8.194959174	7.117449086	8.1019379	7.038162549	7.116499283	7.19340036	8.660246084	7.093153266	7.288989234	6.866718961	6.664443898	8.104069986	8.025713432	7.093594912	7.10492097	6.836107534	8.549605589	7.64571867	7.18488503	7.430604832	8.081307259	7.961759416	7.713923663	8.391810238	7.755089649	7.799317261	7.485361798	7.948630168	8.15515572	7.857041729
6541	5.472367601	5.2730955	5.46613488	5.34227053	5.277314215	5.465372013	5.46633751	5.405957293	5.478252303	5.387817315	5.356776916	5.52011435	5.563204566	5.477664524	5.466363576	5.48140365	5.373774334	5.549909891	5.308753658	5.427273655	5.633735982	5.471097774	5.141468328	5.504850735	5.432352825	5.591893629	5.612776971	5.660671085	5.564505131	5.568971725	5.335115903	5.454469576	5.697416545	5.515254894	5.478058845	5.452534378	5.569873427	5.82391448	5.63287807	5.637145988	5.468596893	5.707691729	5.429621077	5.832507003	5.752544417	5.812619602	5.417322269	5.898682108	5.964579417	6.363944709	5.994256321	6.486617218	6.012829033	6.122249032	6.011449365	6.093276403	5.954064085	6.104839428	6.141427373	5.898907077	6.114241639	6.179790346	6.079358878	6.291284649	6.1042453	6.173288264	6.143011259	6.097020706	6.350459831	6.097769389	6.148813788	6.078829101	6.45282473	5.958628892	6.013111948	6.06538613	5.948715476	5.950673516	6.08322731	6.671012135	6.142640664	6.312120789	6.05316134	6.415741963	6.112107183	5.987417184	6.052476696	5.955392937	6.113719382	6.032044998	5.817430096	6.128213521	6.029151009
6542	3.584558042	3.753364063	3.849019572	4.164929549	3.905784788	3.679712404	3.922832861	4.056028917	3.935153026	3.817802271	4.053138933	3.762643724	3.837798212	3.839439529	3.913536527	3.730493585	3.741238534	3.928929321	3.806126555	4.016372104	3.910173052	3.795885806	3.825034895	3.746492365	4.074781281	3.893907304	4.001788756	3.829334959	3.937524883	3.839831683	3.761816556	3.685097872	3.856286693	3.88544235	4.136239943	3.893768544	4.179617216	4.047217898	3.939088797	3.803464462	3.946521072	3.889456398	4.085056024	4.030333212	4.513467068	4.249189378	3.952411571	4.148965872	4.362123186	4.453226459	4.330045579	4.26264298	4.373289988	4.209162911	4.111949558	4.19610382	4.171673203	4.41684729	4.241659396	4.202473917	4.255951161	4.252172301	4.248523552	4.427930899	4.244973987	4.216625041	4.521812387	4.159903919	4.276021362	4.418667966	4.233212717	4.294207304	4.361945714	4.208222456	4.184373054	4.215707462	4.227230165	4.233710201	4.323461867	4.293524579	4.238362454	4.432923069	4.273908106	4.131538933	4.410861574	4.224626379	4.14540875	4.199233508	4.231825432	4.379167068	4.253767519	4.258797017	4.214511105
6543	4.749397582	4.595957064	4.980031814	4.94411142	4.689906135	4.890882879	4.341607959	4.812545291	4.528621373	4.83259986	4.485547416	4.665667878	4.752374837	4.665285218	4.790611452	4.757509391	4.709686865	4.957706171	4.777268082	4.830083154	4.650053232	4.425563232	4.758643444	4.623916966	5.094285609	4.665527865	4.863665805	4.666189817	4.665262363	4.599964056	4.831392581	4.266038841	4.811914898	4.889309048	4.920975827	5.043116155	4.634916213	4.744566734	4.551273372	5.131676793	4.722244986	5.01753359	4.783531354	4.758652677	5.52003889	5.192713303	4.828850212	5.249242284	5.367057008	5.882833698	5.826379327	5.336564993	5.471546768	5.420845655	5.355625931	5.396329555	5.689847063	5.81394353	5.364906968	5.439763065	5.548288187	5.635740109	5.565692719	5.935840512	5.36631171	5.44470904	5.682662196	5.393369044	5.489528734	5.756726845	5.314819412	5.498720989	5.692109522	5.206860108	5.370987337	5.399681345	5.136913011	5.44861772	5.471954138	5.862017665	5.738084046	5.403919251	5.388688716	5.745655676	5.60789536	5.743380257	5.86304177	5.496339081	5.595104799	5.578115057	5.548982236	5.539641628	5.422022144
6545	4.851775221	4.894447666	5.248247214	5.119607121	4.986084224	5.027546872	4.748497927	5.119922211	5.129672303	5.007933846	5.051076289	4.876159374	4.963728544	4.830590435	4.96832356	5.516906682	4.709244642	4.874249237	4.816896666	4.723630822	4.847560449	4.704992773	4.997830232	4.895039099	5.193630228	4.968247384	4.805196215	5.228060704	4.98391956	5.014151617	4.885808646	4.479422472	5.115293516	5.149289526	5.518827144	4.972186414	5.00560955	5.177641513	4.889489434	5.119453058	4.920696578	5.059277333	5.086618821	5.029434624	5.195076707	5.582622652	5.42656073	5.116821503	5.119421111	5.449282197	5.424954728	5.171183861	5.254312416	5.145679134	5.280850811	5.433396795	5.254633041	5.414809549	5.254084733	5.358366274	5.289299976	5.36429659	5.258156207	5.384730197	5.256822579	5.250379321	5.21752221	5.276931265	5.42610727	5.581704476	5.035297301	5.228741114	5.140742096	5.14396157	5.407266125	5.234550757	5.131902412	5.230963162	5.268676521	5.307445606	5.326549918	5.548624586	5.514542363	5.473548145	5.378520988	5.333534662	5.23614163	5.248785731	5.383943328	5.120058427	5.269677923	5.84909113	5.572531669
6546	4.454556545	4.717098787	4.552248002	4.475940144	4.274857554	4.795044979	4.699001494	4.52730921	4.719439097	4.49946389	4.502949734	4.28969868	4.653370188	4.769230704	4.844210418	4.458042694	4.895913322	5.068916467	4.866329179	4.472727017	5.024290203	4.780212989	4.546563699	4.676800639	5.244568711	5.068971934	4.595891549	4.517960215	4.807059673	4.689607488	4.49886494	4.502614211	4.847501672	4.861883774	4.952394977	4.663979366	4.654810453	4.792982427	4.497872644	4.588151513	4.801360926	4.787983421	4.453850265	4.814141495	4.769197021	4.570381855	4.647045572	4.85156603	5.012738751	5.133052208	5.157048528	4.891918808	5.06938709	4.964860995	5.08809278	5.129940234	5.179083932	5.190602128	4.892882384	4.936786792	5.049875004	5.051802461	5.076580675	5.205792635	4.857726841	5.096632775	5.204125421	4.97792597	5.081392783	5.115709336	4.973381397	5.103774142	5.184070963	5.086815907	5.204125421	5.382073792	5.109421957	4.934276271	5.014309166	5.064866578	5.153699929	5.263166202	5.034654998	5.076298326	5.16028067	5.22073134	5.116865234	5.056294167	5.050655393	5.118214628	5.123583019	5.131549469	4.977169517
654787	8.104850788	8.046156343	7.805994774	7.898242932	8.025099242	7.928288824	7.78814104	7.849195712	7.922180288	8.024235141	8.286812639	7.77541992	7.81227115	8.087807081	8.004746144	8.08777864	8.034681243	7.859959054	7.857348143	7.720263998	7.785902793	7.989687035	8.149322796	8.010148627	8.091299252	8.026094962	7.97741253	7.914854278	7.973580535	7.948003506	8.061963274	8.217923724	8.107213438	8.290131737	7.870974246	8.228305379	8.207589396	7.920836975	8.111160866	8.198191895	8.056378585	7.877894662	7.978363969	7.936217894	7.518687677	7.902259046	7.875468945	8.456797071	8.371885445	8.336478411	8.5523051	7.599852609	8.492366859	8.800159226	8.721196233	8.908192574	8.858890982	8.881517178	8.867508988	8.890569732	8.65265101	8.847084783	8.835917872	7.953914935	8.38948604	8.202837838	8.701753679	8.421220783	8.555955473	8.857403269	8.594228716	8.719149955	8.53062712	8.568755763	8.627738376	8.74035074	8.613583908	8.686696898	8.66526526	8.770358492	8.765079597	8.750503125	9.137391258	8.993998383	8.82940226	8.843912784	8.814991021	8.841476121	8.561552352	8.499975532	8.961521891	8.687309069	8.727140671
6548	6.484030271	6.556987652	6.551865215	6.701099641	6.484949986	6.500102171	6.366180778	6.684794186	6.418011839	6.642872403	6.642872403	6.697096545	6.900518871	6.743939022	6.711734313	6.542380852	6.63622845	6.621639992	6.189081607	6.526644202	6.672113625	6.599495651	6.635787802	6.788485435	6.703794317	6.604251966	6.583839631	7.163828592	6.594299215	6.763967258	6.732520596	6.620057893	6.567069627	6.617853095	6.900197474	6.422776256	6.738505277	6.698995944	6.574755919	6.608522924	6.547476853	6.839954033	6.868347211	6.847164372	6.704528392	6.593400624	6.561539355	7.864154549	8.370686216	8.536315289	7.912362732	8.40062295	7.896776413	8.29817391	8.178299586	8.491023755	8.247127141	8.286954154	8.300637553	8.229944757	8.261997644	8.327015049	8.592562938	8.833222091	8.322753687	8.404816934	8.187969359	8.188993108	8.593100171	8.246348969	8.247127141	8.149132988	8.779330487	8.301168167	8.113630424	8.178677747	8.151761607	7.891615547	8.469215373	8.261387424	8.127493052	8.461849747	8.223874621	8.151595654	8.096009552	7.850454935	8.264850177	8.032635937	8.124935904	8.289687231	8.208086145	8.178299586	8.017375389
6549	5.199871809	5.243696915	5.04269679	4.830439149	4.7739474	5.057768408	4.761312482	4.691800197	4.578506682	5.060422457	4.66910753	5.184968788	5.112352771	4.839415771	4.757245492	5.050808806	4.788800787	4.990601092	4.984873735	4.946689655	4.948025301	4.751265353	4.512028196	4.902970608	5.237748966	5.01489185	5.023100684	4.58787609	4.650096783	4.547457211	4.710270373	4.608548471	4.660430491	5.064112432	4.500531714	4.954135526	4.657480231	5.007563746	4.630527959	5.0551558	4.820356881	5.305709867	4.856179061	5.040020686	5.02688856	4.89526708	4.648044711	4.789518528	4.69040259	5.037742066	4.663524222	4.666740062	4.814577634	4.848663474	4.47932472	4.825676079	5.015163971	4.648784096	4.88098382	4.622202582	4.686484536	5.067605663	4.978756268	4.670040395	5.23411958	4.744531985	4.782623945	4.810604103	4.880178937	5.280003121	4.662004288	4.746223099	4.617695001	4.696869399	4.671852675	5.239733021	4.511929521	4.749042772	4.559107411	4.863131915	4.876931602	4.691452446	5.160847397	4.781380601	4.513095588	4.834071599	4.900960715	4.755307216	4.880600706	4.64856661	4.719011185	4.938535356	4.816994849
655	4.987060385	4.946949974	5.152821682	5.321671924	5.085937627	5.114056588	4.890134335	5.124406746	5.063535592	5.016390746	5.038385029	4.963799849	5.217615211	4.946675843	5.045390382	5.441942599	4.97328235	5.168940505	4.883487611	4.859317097	5.125420599	4.689401896	5.174254743	5.141588872	5.153596889	4.865108305	5.126477801	5.194434437	5.045086929	5.014229427	4.932220096	5.000260872	5.082735086	5.24190271	5.218523555	5.01810017	5.058454687	5.203018493	4.98959304	5.292041477	5.184343287	5.323732028	5.114838815	5.154622792	5.413233941	5.271671377	5.398675677	6.149851278	6.091586047	7.417118125	6.408800159	6.536990861	6.735541731	6.239799067	6.633709126	5.87216845	6.084151536	6.151165464	6.401569912	6.791694057	6.114845233	6.280958022	6.859264622	6.701549947	6.460955343	6.510112093	7.374826504	6.813053299	6.866487692	6.448461039	7.008532481	7.026310707	6.319561435	6.320407379	6.21073142	5.768513021	6.085326601	5.952760103	6.18175942	6.693336988	7.262749369	6.844644126	7.616108665	7.116381509	6.89710804	6.795863588	6.765421361	6.660806534	6.61170881	6.99997611	6.774379616	6.837305018	6.904510213
6550	4.602760171	4.683245023	4.801431567	4.796401722	4.425124254	4.703520323	4.540225727	4.540909796	4.513623639	4.767046972	4.498245234	4.584742368	4.926438558	4.584228239	4.863509262	4.971755369	4.932790587	4.706620581	4.624514649	4.539589419	4.56599603	4.77697182	4.599416493	4.565688356	4.723512712	4.567857567	4.729268292	4.657380265	4.661401063	5.02763257	4.962088319	4.521623149	4.958146014	4.945216726	4.835865535	4.682576511	4.896068392	4.781696781	4.739088199	4.795557325	4.758126178	4.701869503	4.840556269	4.809731894	4.914226295	4.882924192	5.105505303	4.965558773	5.000854691	5.206710328	5.055432368	5.138604071	5.126285996	4.855177031	4.927075334	5.007990665	4.965205497	5.078355935	5.016135081	5.28545587	5.20708177	5.174828045	5.109115573	5.398619787	5.178585035	5.120242573	5.118586468	5.188797218	5.042964646	5.191598135	5.206573404	5.173759898	5.210888668	5.04198346	5.27150911	5.102905625	5.087875524	5.378160505	5.153228402	5.165257526	5.349796819	5.166631474	5.19487681	4.981125474	5.075421565	5.267826716	5.222162743	5.202451563	5.396860274	5.070115851	5.28547845	5.316662067	5.375709463
6553	5.604693324	5.635009736	5.542701007	5.909147054	5.641543654	5.657512273	5.61806458	5.632269443	5.488538004	5.812870428	5.67985831	5.526690662	5.852101011	5.696783364	5.751500028	6.012770735	5.63128308	5.869575794	5.644688803	5.476815105	5.583498905	5.552040969	5.669234495	5.765860621	5.932034039	5.363014043	5.726089057	5.648194897	5.579757244	5.666393491	6.01112973	5.603533285	5.855286034	6.134703825	5.900109063	5.841159264	5.897807501	5.862209771	5.758864427	5.999469615	5.780373908	5.940534113	5.852904525	6.076116672	5.700125554	6.11201714	6.238259639	5.620254334	5.440098337	5.922783625	5.807805028	5.658157535	5.794917707	5.450439085	5.423903725	5.57615216	5.813264652	5.915254732	5.582050096	5.487721367	5.948027519	5.733527733	5.993606637	5.776859965	5.281281621	5.516685427	5.603044245	5.609479301	5.848762758	5.847353339	5.594222791	5.683789142	5.674204564	5.688156691	5.565381588	5.651049239	5.624796806	5.304831622	5.421691536	5.701031959	5.683789142	5.730353861	5.999332401	5.897841859	5.567567861	5.882885944	5.655979654	5.542005669	5.685092957	5.655145341	5.5120594	5.998585316	5.490030714
6554	5.44894309	5.535629212	5.702483149	5.625174041	5.62710614	5.812124808	5.121111278	5.688870923	5.384520069	5.784273601	5.740015819	5.531845692	5.816498662	5.498528277	5.64842816	6.042746693	5.501946122	5.593871054	5.234525258	5.307471536	5.594103884	5.336746835	5.493095432	5.760405553	5.900113625	5.315259518	5.554736902	5.532063344	5.484944313	5.509078601	5.286980738	5.115251588	5.778238686	5.773569728	5.886841635	5.522263771	5.578556728	5.905177047	5.5951919	5.78180325	5.669881329	5.826972486	5.771692124	5.677232773	5.864080217	6.043417042	5.807488114	6.059400378	5.982923743	6.130473026	6.269361808	6.013660266	6.109921834	5.884535744	5.86522272	6.119113657	6.347879468	6.327756865	5.932595121	5.846915785	6.231863489	6.290088339	6.107601788	6.507826787	5.990366252	6.273849137	6.281805235	6.119418683	6.034590204	6.309430514	5.972166037	6.102411388	6.169417368	5.805420192	6.109970085	6.107706792	5.909714464	6.153927337	5.80391252	6.245648917	6.18340349	6.313796517	6.277456477	6.114907139	6.097995222	6.349884292	6.199460404	5.960435742	6.347643289	6.264276743	6.137552534	6.584756566	6.448451337
6555	8.550963477	8.357910803	8.492032711	8.636111727	8.514027034	9.588426347	7.822358032	8.797011181	8.404131493	8.756953086	8.412553135	7.599579895	8.377237544	9.097991232	8.753203501	8.977098007	8.277565736	8.05439965	8.669303042	8.578574938	7.792715479	8.840137206	8.753301651	8.857305821	8.935008259	7.688325738	7.6604669	5.62256012	8.112073927	8.6199372	8.112686077	6.990920486	8.549862284	8.817402987	6.655618103	9.565710259	8.676584943	8.964510125	8.734693699	8.32779243	7.141884129	8.50859909	7.720215814	8.345256898	8.002037774	7.124671809	8.156625774	6.396402995	6.320428444	6.79522328	6.291956344	6.647282964	6.825158232	6.080022193	6.01165513	6.227628917	7.625393188	6.378856246	6.86036192	5.928385569	6.821822384	8.737774319	6.122984561	8.268653602	7.432476215	8.111799348	6.075930166	6.40576701	6.281329095	9.58084337	6.596549116	6.833818549	6.014029252	5.595992459	6.693394239	6.764784846	6.038193538	6.467077269	6.019326991	7.942750998	6.598539168	6.062167695	6.516170392	7.867347223	8.316378331	7.444973508	7.500438715	6.351864864	7.358674384	6.224297258	6.526460699	6.328579703	6.519857296
6556	5.976767413	6.116693797	6.292954563	6.084027038	6.146606334	6.16625226	5.954272725	6.189506283	6.2234579	6.193170409	6.271927654	6.123466412	6.279975265	6.141540371	6.126794243	6.333629137	6.020620109	6.214195756	5.908484508	6.124471724	6.122891614	5.998008538	6.126046658	6.176817067	6.254942555	6.27133195	6.216493167	6.284238409	6.094005833	6.221985557	6.228823568	6.12346428	6.264817708	6.271423036	6.529843104	6.059833339	6.175336451	6.287573789	6.010278162	6.136010956	6.090542907	6.291347084	6.260220939	6.267106472	6.524032281	6.512534098	6.580047865	6.7492604	7.052273694	6.61537671	6.810792045	6.816087738	6.93944817	6.577933032	7.667736432	7.315049241	6.832147214	7.6083757	6.694091371	7.137366125	6.955070827	6.862185293	6.522413919	6.87031325	6.569596584	6.896438	6.684917286	6.713758104	7.078659825	7.037129603	7.120197883	6.829943756	7.495517999	7.747166487	7.039524628	6.604172122	7.113273104	6.961123649	7.379268372	6.590052675	6.777926236	7.043755856	6.729514414	6.53700458	6.732505156	6.799505064	6.678885361	6.686512013	6.75380054	6.582645968	6.71251757	6.91287084	6.564764173
